phase,year,plot,plot_num,plot_dir,rotation,corn,crop,variety,all_corn,yield_bush,yield_ton,treated,treatment,manure,lime,nit,p205,k20,stover,population,plant_date,plant_day,soil_sample,damage,notes
3,1955,3SD,3,SE,1,TRUE,CC,Illinois 1570,TRUE,82.4,NA,TRUE,MLbP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4NA,4,NW,2,TRUE,C,Illinois 1570,TRUE,39.1,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4NB,4,NW,2,TRUE,C,Illinois 1570,TRUE,96.5,NA,TRUE,0LNsPK,NA,2.5,105,75,100,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4NC,4,NE,2,TRUE,C,Illinois 1570,TRUE,48,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4ND,4,NE,2,TRUE,C,Illinois 1570,TRUE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4SA,4,SW,2,TRUE,C,Illinois 1570,TRUE,95.6,NA,TRUE,MLrP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4SB,4,SW,2,TRUE,C,Illinois 1570,TRUE,107.2,NA,TRUE,MLrPNsPK,NA,2,105,75,100,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4SC,4,SE,2,TRUE,C,Illinois 1570,TRUE,101.3,NA,TRUE,MLbP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,4SD,4,SE,2,TRUE,C,Illinois 1570,TRUE,NA,NA,TRUE,MLbP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5NA,5,NW,3,TRUE,C,Illinois 1570,TRUE,53.9,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5NB,5,NW,3,TRUE,C,Illinois 1570,TRUE,102.4,NA,TRUE,0LNsPK,NA,2.5,105,75,100,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5NC,5,NE,3,TRUE,C,Illinois 1570,TRUE,72.3,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5ND,5,NE,3,TRUE,C,Illinois 1570,TRUE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5SA,5,SW,3,TRUE,C,Illinois 1570,TRUE,93.3,NA,TRUE,MLrP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5SB,5,SW,3,TRUE,C,Illinois 1570,TRUE,101.2,NA,TRUE,MLrPNsPK,NA,2,105,75,100,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5SC,5,SE,3,TRUE,C,Illinois 1570,TRUE,105.7,NA,TRUE,MLbP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1955,5SD,5,SE,3,TRUE,C,Illinois 1570,TRUE,NA,NA,TRUE,MLbP,NA,2,NA,NA,NA,NA,NA,5/19/1955,139,TRUE,NA,NA
3,1956,3NA,3,NW,1,TRUE,CC,Illinois 1570,FALSE,30.8,NA,FALSE,none,NA,NA,NA,NA,NA,1.92,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3NB,3,NW,1,TRUE,CC,Illinois 1570,FALSE,113,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3NC,3,NE,1,TRUE,CC,Illinois 1570,FALSE,28.1,NA,FALSE,none,NA,NA,NA,NA,NA,1.56,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3ND,3,NE,1,TRUE,CC,Illinois 1570,FALSE,28.1,NA,FALSE,none,NA,NA,NA,NA,NA,1.56,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3SA,3,SW,1,TRUE,CC,Illinois 1570,FALSE,92.9,NA,TRUE,MLrP,150,NA,NA,NA,NA,2.5,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3SB,3,SW,1,TRUE,CC,Illinois 1570,FALSE,128.1,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3SC,3,SE,1,TRUE,CC,Illinois 1570,FALSE,99.6,NA,TRUE,MLbP,340,NA,NA,NA,NA,2.62,NA,5/18/1956,138,FALSE,NA,NA
3,1956,3SD,3,SE,1,TRUE,CC,Illinois 1570,FALSE,99.6,NA,TRUE,MLbP,340,NA,NA,NA,NA,2.62,NA,5/18/1956,138,FALSE,NA,NA
3,1956,4NA,4,NW,2,FALSE,O,Clinton II,FALSE,40.4,NA,FALSE,none,NA,NA,NA,NA,NA,0.7,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4NB,4,NW,2,FALSE,O,Clinton II,FALSE,64.3,NA,TRUE,0LNsPK,NA,NA,50,40,30,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4NC,4,NE,2,FALSE,O,Clinton II,FALSE,36.9,NA,FALSE,none,NA,NA,NA,NA,NA,0.82,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4ND,4,NE,2,FALSE,O,Clinton II,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4SA,4,SW,2,FALSE,O,Clinton II,FALSE,86.5,NA,TRUE,MLrP,356,NA,NA,NA,NA,1.61,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4SB,4,SW,2,FALSE,O,Clinton II,FALSE,83.8,NA,TRUE,MLrPNsPK,NA,NA,50,40,30,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4SC,4,SE,2,FALSE,O,Clinton II,FALSE,85.1,NA,TRUE,MLbP,NA,NA,NA,NA,NA,1.87,NA,3/23/1956,82,FALSE,NA,NA
3,1956,4SD,4,SE,2,FALSE,O,Clinton II,FALSE,NA,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5NA,5,NW,3,FALSE,O,Clinton II,FALSE,53.8,NA,FALSE,none,NA,NA,NA,NA,NA,0.98,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5NB,5,NW,3,FALSE,O,Clinton II,FALSE,82.3,NA,TRUE,0LNsPK,NA,NA,50,40,30,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5NC,5,NE,3,FALSE,O,Clinton II,FALSE,56.1,NA,FALSE,none,NA,NA,NA,NA,NA,0.6,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5ND,5,NE,3,FALSE,O,Clinton II,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5SA,5,SW,3,FALSE,O,Clinton II,FALSE,70,NA,TRUE,MLrP,574,NA,NA,NA,NA,2.56,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5SB,5,SW,3,FALSE,O,Clinton II,FALSE,70.6,NA,TRUE,MLrPNsPK,574,NA,50,40,30,1.68,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5SC,5,SE,3,FALSE,O,Clinton II,FALSE,79.7,NA,TRUE,MLbP,600,NA,NA,NA,NA,1.53,NA,3/23/1956,82,FALSE,NA,NA
3,1956,5SD,5,SE,3,FALSE,O,Clinton II,FALSE,NA,NA,TRUE,MLbP,600,NA,NA,NA,NA,NA,NA,3/23/1956,82,FALSE,NA,NA
3,1957,3NA,3,NW,1,TRUE,CC,Illinois 1570,FALSE,36.5,NA,FALSE,none,NA,NA,NA,NA,NA,1.59,7840,6/3/1957,154,TRUE,NA,NA
3,1957,3NB,3,NW,1,TRUE,CC,Illinois 1570,FALSE,105.7,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15520,6/3/1957,154,TRUE,NA,NA
3,1957,3NC,3,NE,1,TRUE,CC,Illinois 1570,FALSE,46.3,NA,FALSE,none,NA,NA,NA,NA,NA,1.74,7440,6/3/1957,154,TRUE,NA,NA
3,1957,3ND,3,NE,1,TRUE,CC,Illinois 1570,FALSE,44.5,NA,FALSE,none,NA,NA,NA,NA,NA,1.42,7440,6/3/1957,154,TRUE,NA,NA
3,1957,3SA,3,SW,1,TRUE,CC,Illinois 1570,FALSE,67.3,NA,TRUE,MLrP,250,NA,NA,NA,NA,2.31,11640,6/3/1957,154,TRUE,NA,NA
3,1957,3SB,3,SW,1,TRUE,CC,Illinois 1570,FALSE,121.1,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,15680,6/3/1957,154,TRUE,NA,NA
3,1957,3SC,3,SE,1,TRUE,CC,Illinois 1570,FALSE,91.2,NA,TRUE,MLbP,250,NA,NA,NA,NA,3.24,14960,6/3/1957,154,TRUE,NA,NA
3,1957,3SD,3,SE,1,TRUE,CC,Illinois 1570,FALSE,85.5,NA,TRUE,MLbP,250,NA,NA,NA,NA,2.74,11480,6/3/1957,154,TRUE,NA,NA
3,1957,4NA,4,NW,2,TRUE,C,Illinois 1570,FALSE,48.1,NA,FALSE,none,NA,NA,NA,NA,NA,1.59,7680,6/3/1957,154,TRUE,NA,NA
3,1957,4NB,4,NW,2,TRUE,C,Illinois 1570,FALSE,125,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15600,6/3/1957,154,TRUE,NA,NA
3,1957,4NC,4,NE,2,TRUE,C,Illinois 1570,FALSE,47.7,NA,FALSE,none,NA,NA,NA,NA,NA,1.46,7680,6/3/1957,154,TRUE,NA,NA
3,1957,4ND,4,NE,2,TRUE,C,Illinois 1570,FALSE,50.4,NA,FALSE,none,NA,NA,NA,NA,NA,1.74,7720,6/3/1957,154,TRUE,NA,NA
3,1957,4SA,4,SW,2,TRUE,C,Illinois 1570,FALSE,119.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,3.62,11680,6/3/1957,154,TRUE,NA,NA
3,1957,4SB,4,SW,2,TRUE,C,Illinois 1570,FALSE,126.2,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,14800,6/3/1957,154,TRUE,NA,NA
3,1957,4SC,4,SE,2,TRUE,C,Illinois 1570,FALSE,132.9,NA,TRUE,MLbP,NA,NA,NA,NA,NA,4.44,14880,6/3/1957,154,TRUE,NA,NA
3,1957,4SD,4,SE,2,TRUE,C,Illinois 1570,FALSE,114,NA,TRUE,MLbP,NA,NA,NA,NA,NA,4.41,11360,6/3/1957,154,TRUE,NA,NA
3,1957,5NA,5,NW,3,FALSE,A,Ranger,FALSE,0.73,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5NB,5,NW,3,FALSE,A,Ranger,FALSE,NA,NA,TRUE,0LNsPK,NA,NA,NA,40,30,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5NC,5,NE,3,FALSE,A,Ranger,FALSE,0.08,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5ND,5,NE,3,FALSE,A,Ranger,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5SA,5,SW,3,FALSE,A,Ranger,FALSE,4.4,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5SB,5,SW,3,FALSE,A,Ranger,FALSE,4.33,NA,TRUE,MLrPNsPK,NA,NA,NA,40,30,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5SC,5,SE,3,FALSE,A,Ranger,FALSE,4.19,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1957,5SD,5,SE,3,FALSE,A,Ranger,FALSE,NA,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
3,1958,3NA,3,NW,1,TRUE,CC,Illinois 1570,FALSE,27.3,NA,FALSE,none,NA,NA,NA,NA,NA,1.16,7840,5/14/1958,134,FALSE,NA,NA
3,1958,3NB,3,NW,1,TRUE,CC,Illinois 1570,FALSE,129.9,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15440,5/14/1958,134,FALSE,NA,NA
3,1958,3NC,3,NE,1,TRUE,CC,Illinois 1570,FALSE,36.9,NA,FALSE,none,NA,NA,NA,NA,NA,1.24,7640,5/14/1958,134,FALSE,NA,NA
3,1958,3ND,3,NE,1,TRUE,CC,Illinois 1570,FALSE,33.4,NA,FALSE,none,NA,NA,NA,NA,NA,1.33,7920,5/14/1958,134,FALSE,NA,NA
3,1958,3SA,3,SW,1,TRUE,CC,Illinois 1570,FALSE,66.6,NA,TRUE,MLrP,265,NA,NA,NA,NA,1.88,11840,5/14/1958,134,FALSE,NA,NA
3,1958,3SB,3,SW,1,TRUE,CC,Illinois 1570,FALSE,138.9,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,15840,5/14/1958,134,FALSE,NA,NA
3,1958,3SC,3,SE,1,TRUE,CC,Illinois 1570,FALSE,84.5,NA,TRUE,MLbP,596,NA,NA,NA,NA,2.74,15640,5/14/1958,134,FALSE,NA,NA
3,1958,3SD,3,SE,1,TRUE,CC,Illinois 1570,FALSE,71.9,NA,TRUE,MLbP,596,NA,NA,NA,NA,1.97,11840,5/14/1958,134,FALSE,NA,NA
3,1958,4NA,4,NW,2,FALSE,O,Newton,FALSE,43,NA,FALSE,none,NA,NA,NA,NA,NA,0.69,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4NB,4,NW,2,FALSE,O,Newton,FALSE,94.5,NA,TRUE,0LNsPK,NA,NA,50,40,30,NA,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4NC,4,NE,2,FALSE,O,Newton,FALSE,42.6,NA,FALSE,none,NA,NA,NA,NA,NA,0.51,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4ND,4,NE,2,FALSE,O,Newton,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4SA,4,SW,2,FALSE,O,Newton,FALSE,96.9,NA,TRUE,MLrP,489,NA,NA,NA,NA,2.23,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4SB,4,SW,2,FALSE,O,Newton,FALSE,100.6,NA,TRUE,MLrPNsPK,NA,NA,50,40,30,NA,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4SC,4,SE,2,FALSE,O,Newton,FALSE,94.1,NA,TRUE,MLbP,489,NA,NA,NA,NA,2.62,NA,3/31/1958,90,FALSE,NA,NA
3,1958,4SD,4,SE,2,FALSE,O,Newton,FALSE,NA,NA,TRUE,MLbP,489,NA,NA,NA,NA,NA,NA,3/31/1958,90,FALSE,NA,NA
3,1958,5NA,5,NW,3,TRUE,C,Illinois 1570,FALSE,62.4,NA,FALSE,none,NA,NA,NA,NA,NA,1.76,11800,5/14/1958,134,FALSE,NA,NA
3,1958,5NB,5,NW,3,TRUE,C,Illinois 1570,FALSE,146.4,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15800,5/14/1958,134,FALSE,NA,NA
3,1958,5NC,5,NE,3,TRUE,C,Illinois 1570,FALSE,62.3,NA,FALSE,none,NA,NA,NA,NA,NA,1.8,11760,5/14/1958,134,FALSE,NA,NA
3,1958,5ND,5,NE,3,TRUE,C,Illinois 1570,FALSE,64.7,NA,FALSE,none,NA,NA,NA,NA,NA,1.87,11960,5/14/1958,134,FALSE,NA,NA
3,1958,5SA,5,SW,3,TRUE,C,Illinois 1570,FALSE,129.2,NA,TRUE,MLrP,754,NA,NA,NA,NA,3.77,11720,5/14/1958,134,FALSE,NA,NA
3,1958,5SB,5,SW,3,TRUE,C,Illinois 1570,FALSE,143.6,NA,TRUE,MLrPNsPK,609,NA,200,40,30,4.25,15640,5/14/1958,134,FALSE,NA,NA
3,1958,5SC,5,SE,3,TRUE,C,Illinois 1570,FALSE,140.1,NA,TRUE,MLbP,823,NA,NA,NA,NA,3.77,15480,5/14/1958,134,FALSE,NA,NA
3,1958,5SD,5,SE,3,TRUE,C,Illinois 1570,FALSE,128.5,NA,TRUE,MLbP,823,NA,NA,NA,NA,3.77,11880,5/14/1958,134,FALSE,NA,NA
3,1959,3NA,3,NW,1,TRUE,CC,Illinois 1570,FALSE,29.4,NA,FALSE,none,NA,NA,NA,NA,NA,0.62,7440,5/30/1959,149,FALSE,NA,NA
3,1959,3NB,3,NW,1,TRUE,CC,Illinois 1570,FALSE,55.9,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15480,5/30/1959,149,FALSE,NA,NA
3,1959,3NC,3,NE,1,TRUE,CC,Illinois 1570,FALSE,19.7,NA,FALSE,none,NA,NA,NA,NA,NA,0.58,7320,5/30/1959,149,FALSE,NA,NA
3,1959,3ND,3,NE,1,TRUE,CC,Illinois 1570,FALSE,28.4,NA,FALSE,none,NA,NA,NA,NA,NA,0.72,7280,5/30/1959,149,FALSE,NA,NA
3,1959,3SA,3,SW,1,TRUE,CC,Illinois 1570,FALSE,69.7,NA,TRUE,MLrP,NA,NA,NA,NA,NA,1.67,11720,5/30/1959,149,FALSE,NA,NA
3,1959,3SB,3,SW,1,TRUE,CC,Illinois 1570,FALSE,95,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,15760,5/30/1959,149,FALSE,NA,NA
3,1959,3SC,3,SE,1,TRUE,CC,Illinois 1570,FALSE,82.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,2.47,15520,5/30/1959,149,FALSE,NA,NA
3,1959,3SD,3,SE,1,TRUE,CC,Illinois 1570,FALSE,81.2,NA,TRUE,MLbP,NA,NA,NA,NA,NA,2.44,11560,5/30/1959,149,FALSE,NA,NA
3,1959,4NA,4,NW,2,TRUE,C,Illinois 1570,FALSE,48.1,NA,FALSE,none,NA,NA,NA,NA,NA,1.02,11720,5/30/1959,149,FALSE,NA,NA
3,1959,4NB,4,NW,2,TRUE,C,Illinois 1570,FALSE,90.9,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,15760,5/30/1959,149,FALSE,NA,NA
3,1959,4NC,4,NE,2,TRUE,C,Illinois 1570,FALSE,39.5,NA,FALSE,none,NA,NA,NA,NA,NA,0.86,15520,5/30/1959,149,FALSE,NA,NA
3,1959,4ND,4,NE,2,TRUE,C,Illinois 1570,FALSE,47,NA,FALSE,none,NA,NA,NA,NA,NA,1.09,11560,5/30/1959,149,FALSE,NA,NA
3,1959,4SA,4,SW,2,TRUE,C,Illinois 1570,FALSE,85.7,NA,TRUE,MLrP,600,NA,NA,NA,NA,2.91,16700,5/30/1959,149,FALSE,NA,NA
3,1959,4SB,4,SW,2,TRUE,C,Illinois 1570,FALSE,86.3,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,14200,5/30/1959,149,FALSE,NA,NA
3,1959,4SC,4,SE,2,TRUE,C,Illinois 1570,FALSE,95.4,NA,TRUE,MLbP,600,NA,NA,NA,NA,3.27,17000,5/30/1959,149,FALSE,NA,NA
3,1959,4SD,4,SE,2,TRUE,C,Illinois 1570,FALSE,82.5,NA,TRUE,MLbP,600,NA,NA,NA,NA,3.11,10400,5/30/1959,149,FALSE,NA,NA
3,1959,5NA,5,NW,3,FALSE,O,Newton,FALSE,24,NA,FALSE,none,NA,NA,NA,NA,NA,0.89,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5NB,5,NW,3,FALSE,O,Newton,FALSE,80,NA,TRUE,0LNsPK,NA,NA,50,40,30,NA,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5NC,5,NE,3,FALSE,O,Newton,FALSE,28.8,NA,FALSE,none,NA,NA,NA,NA,NA,0.96,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5ND,5,NE,3,FALSE,O,Newton,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5SA,5,SW,3,FALSE,O,Newton,FALSE,89.5,NA,TRUE,MLrP,NA,NA,NA,NA,NA,3.03,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5SB,5,SW,3,FALSE,O,Newton,FALSE,73.1,NA,TRUE,MLrPNsPK,NA,NA,50,40,30,2.82,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5SC,5,SE,3,FALSE,O,Newton,FALSE,93.9,NA,TRUE,MLbP,NA,NA,NA,NA,NA,3.82,NA,3/24/1959,83,FALSE,NA,NA
3,1959,5SD,5,SE,3,FALSE,O,Newton,FALSE,NA,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,3/24/1959,83,FALSE,NA,NA
3,1960,3NA,3,NW,1,TRUE,CC,Illinois 1570,FALSE,45.6,NA,FALSE,none,NA,NA,NA,NA,NA,2.11,8000,5/30/1960,149,FALSE,NA,NA
3,1960,3NB,3,NW,1,TRUE,CC,Illinois 1570,FALSE,96.4,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,16000,5/30/1960,149,FALSE,NA,NA
3,1960,3NC,3,NE,1,TRUE,CC,Illinois 1570,FALSE,48.5,NA,FALSE,none,NA,NA,NA,NA,NA,2.6,8000,5/30/1960,149,FALSE,NA,NA
3,1960,3ND,3,NE,1,TRUE,CC,Illinois 1570,FALSE,55.1,NA,FALSE,none,NA,NA,NA,NA,NA,2.75,8000,5/30/1960,149,FALSE,NA,NA
3,1960,3SA,3,SW,1,TRUE,CC,Illinois 1570,FALSE,74.3,NA,TRUE,MLrP,215,NA,NA,NA,NA,2.26,12000,5/30/1960,149,FALSE,NA,NA
3,1960,3SB,3,SW,1,TRUE,CC,Illinois 1570,FALSE,119.1,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,16000,5/30/1960,149,FALSE,NA,NA
3,1960,3SC,3,SE,1,TRUE,CC,Illinois 1570,FALSE,80.9,NA,TRUE,MLbP,259,NA,NA,NA,NA,4.2,16000,5/30/1960,149,FALSE,NA,NA
3,1960,3SD,3,SE,1,TRUE,CC,Illinois 1570,FALSE,83.9,NA,TRUE,MLbP,259,NA,NA,NA,NA,3.64,12000,5/30/1960,149,FALSE,NA,NA
3,1960,4NA,4,NW,2,FALSE,O,Newton,FALSE,26.9,NA,FALSE,none,NA,NA,NA,NA,NA,0.61,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4NB,4,NW,2,FALSE,O,Newton,FALSE,38.2,NA,TRUE,0LNsPK,NA,NA,50,40,30,NA,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4NC,4,NE,2,FALSE,O,Newton,FALSE,24.7,NA,FALSE,none,NA,NA,NA,NA,NA,0.58,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4ND,4,NE,2,FALSE,O,Newton,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4SA,4,SW,2,FALSE,O,Newton,FALSE,35.6,NA,TRUE,MLrP,NA,NA,NA,NA,NA,1.72,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4SB,4,SW,2,FALSE,O,Newton,FALSE,40.6,NA,TRUE,MLrPNsPK,NA,NA,25,40,30,NA,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4SC,4,SE,2,FALSE,O,Newton,FALSE,37.6,NA,TRUE,MLbP,NA,NA,NA,NA,NA,1.77,NA,4/7/1960,97,FALSE,NA,NA
3,1960,4SD,4,SE,2,FALSE,O,Newton,FALSE,NA,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,4/7/1960,97,FALSE,NA,NA
3,1960,5NA,5,NW,3,FALSE,A,Buffalo,FALSE,1.11,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5NB,5,NW,3,FALSE,A,Buffalo,FALSE,NA,NA,TRUE,0LNsPK,NA,NA,NA,40,30,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5NC,5,NE,3,FALSE,A,Buffalo,FALSE,1.05,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5ND,5,NE,3,FALSE,A,Buffalo,FALSE,NA,NA,FALSE,none,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5SA,5,SW,3,FALSE,A,Buffalo,FALSE,4.17,NA,TRUE,MLrP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5SB,5,SW,3,FALSE,A,Buffalo,FALSE,3.78,NA,TRUE,MLrPNsPK,NA,NA,NA,40,30,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5SC,5,SE,3,FALSE,A,Buffalo,FALSE,3.8,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1960,5SD,5,SE,3,FALSE,A,Buffalo,FALSE,NA,NA,TRUE,MLbP,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
3,1961,3NA,3,NW,1,TRUE,CC,Illinois 1570,TRUE,37.8,NA,FALSE,none,NA,NA,NA,NA,NA,0.962,8000,5/16/1961,136,TRUE,NA,NA
3,1961,3NB,3,NW,1,TRUE,CC,Illinois 1570,TRUE,104,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,16000,5/16/1961,136,TRUE,NA,NA
3,1961,3NC,3,NE,1,TRUE,CC,Illinois 1570,TRUE,48,NA,FALSE,none,NA,NA,NA,NA,NA,1.256,8000,5/16/1961,136,FALSE,NA,NA
3,1961,3ND,3,NE,1,TRUE,CC,Illinois 1570,TRUE,52.8,NA,FALSE,none,NA,NA,NA,NA,NA,1.428,8000,5/16/1961,136,FALSE,NA,NA
3,1961,3SA,3,SW,1,TRUE,CC,Illinois 1570,TRUE,68.6,NA,TRUE,MLrP,265,NA,NA,NA,NA,1.494,12000,5/16/1961,136,TRUE,NA,NA
3,1961,3SB,3,SW,1,TRUE,CC,Illinois 1570,TRUE,117.2,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,16000,5/16/1961,136,TRUE,NA,NA
3,1961,3SC,3,SE,1,TRUE,CC,Illinois 1570,TRUE,78.1,NA,TRUE,MLbP,265,NA,NA,NA,NA,2.344,16000,5/16/1961,136,FALSE,NA,NA
3,1961,3SD,3,SE,1,TRUE,CC,Illinois 1570,TRUE,78.5,NA,TRUE,MLbP,265,NA,NA,NA,NA,2.394,12000,5/16/1961,136,FALSE,NA,NA
3,1961,4NA,4,NW,2,TRUE,C,Illinois 1570,TRUE,51.6,NA,FALSE,none,NA,NA,NA,NA,NA,1.42,8000,5/16/1961,136,TRUE,NA,NA
3,1961,4NB,4,NW,2,TRUE,C,Illinois 1570,TRUE,114.4,NA,TRUE,0LNsPK,NA,NA,200,40,30,NA,16000,5/16/1961,136,TRUE,NA,NA
3,1961,4NC,4,NE,2,TRUE,C,Illinois 1570,TRUE,46.7,NA,FALSE,none,NA,NA,NA,NA,NA,1.456,8000,5/16/1961,136,FALSE,NA,NA
3,1961,4ND,4,NE,2,TRUE,C,Illinois 1570,TRUE,50.9,NA,FALSE,none,NA,NA,NA,NA,NA,1.504,8000,5/16/1961,136,FALSE,NA,NA
3,1961,4SA,4,SW,2,TRUE,C,Illinois 1570,TRUE,109,NA,TRUE,MLrP,531,NA,NA,NA,NA,3.46,12000,5/16/1961,136,TRUE,NA,NA
3,1961,4SB,4,SW,2,TRUE,C,Illinois 1570,TRUE,124,NA,TRUE,MLrPNsPK,NA,NA,200,40,30,NA,16000,5/16/1961,136,TRUE,NA,NA
